Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2012-11-11,14,5,µg/mc
"Parco S. Chiara",PM10,2012-11-11,15,4,µg/mc
"Parco S. Chiara",PM10,2012-11-11,16,5,µg/mc
"Parco S. Chiara",PM10,2012-11-11,17,6,µg/mc
"Parco S. Chiara",PM10,2012-11-11,18,10,µg/mc
"Parco S. Chiara",PM10,2012-11-11,19,12,µg/mc
"Parco S. Chiara",PM10,2012-11-11,20,17,µg/mc
"Parco S. Chiara",PM10,2012-11-11,21,15,µg/mc
"Parco S. Chiara",PM10,2012-11-11,22,20,µg/mc
"Parco S. Chiara",PM10,2012-11-11,23,23,µg/mc
"Parco S. Chiara",PM10,2012-11-11,24,21,µg/mc
"Parco S. Chiara",PM10,2012-11-12,1,20,µg/mc
"Parco S. Chiara",PM10,2012-11-12,2,16,µg/mc
"Parco S. Chiara",PM10,2012-11-12,3,15,µg/mc
"Parco S. Chiara",PM10,2012-11-12,4,13,µg/mc
"Parco S. Chiara",PM10,2012-11-12,5,13,µg/mc
"Parco S. Chiara",PM10,2012-11-12,6,12,µg/mc
"Parco S. Chiara",PM10,2012-11-12,7,13,µg/mc
"Parco S. Chiara",PM10,2012-11-12,8,15,µg/mc
"Parco S. Chiara",PM10,2012-11-12,9,19,µg/mc
"Parco S. Chiara",PM10,2012-11-12,10,14,µg/mc
"Parco S. Chiara",PM10,2012-11-12,11,15,µg/mc
"Parco S. Chiara",PM10,2012-11-12,12,13,µg/mc
"Parco S. Chiara",PM10,2012-11-12,13,13,µg/mc
"Parco S. Chiara",PM10,2012-11-12,14,12,µg/mc
"Parco S. Chiara",PM10,2012-11-12,15,12,µg/mc
"Parco S. Chiara",PM10,2012-11-12,16,13,µg/mc
"Parco S. Chiara",PM10,2012-11-12,17,17,µg/mc
"Parco S. Chiara",PM10,2012-11-12,18,23,µg/mc
"Parco S. Chiara",PM10,2012-11-12,19,27,µg/mc
"Parco S. Chiara",PM10,2012-11-12,20,27,µg/mc
"Parco S. Chiara",PM10,2012-11-12,21,23,µg/mc
"Parco S. Chiara",PM10,2012-11-12,22,22,µg/mc
"Parco S. Chiara",PM10,2012-11-12,23,20,µg/mc
"Parco S. Chiara",PM10,2012-11-12,24,19,µg/mc
"Parco S. Chiara",PM10,2012-11-13,1,22,µg/mc
"Parco S. Chiara",PM10,2012-11-13,2,22,µg/mc
"Parco S. Chiara",PM10,2012-11-13,3,19,µg/mc
"Parco S. Chiara",PM10,2012-11-13,4,20,µg/mc
"Parco S. Chiara",PM10,2012-11-13,5,16,µg/mc
"Parco S. Chiara",PM10,2012-11-13,6,16,µg/mc
"Parco S. Chiara",PM10,2012-11-13,7,15,µg/mc
"Parco S. Chiara",PM10,2012-11-13,8,16,µg/mc
"Parco S. Chiara",PM10,2012-11-13,9,16,µg/mc
"Parco S. Chiara",PM10,2012-11-13,10,15,µg/mc
"Parco S. Chiara",PM10,2012-11-13,11,13,µg/mc
"Parco S. Chiara",PM10,2012-11-13,12,10,µg/mc
"Parco S. Chiara",PM10,2012-11-13,13,7,µg/mc
"Parco S. Chiara",PM10,2012-11-13,14,7,µg/mc
"Parco S. Chiara",PM10,2012-11-13,15,9,µg/mc
